split,id,item_id,dept_id,cat_id,store_id,state_id,date,d,d_num,sales,sell_price,seasonal_naive_28,moving_average_28,random_forest_pred,xgboost_pred,catboost_pred,lightgbm_pred,lightgbm_tuned_pred
Test,FOODS_3_711_TX_3_validation,FOODS_3_711,FOODS_3,FOODS,TX_3,TX,2016-04-01,d_1890,1890,8,0.25,0.0,0.25,2.166910688969042,1.9082788,0.8397531145120576,1.985311863610608,1.898814492317052
Test,FOODS_3_711_TX_3_validation,FOODS_3_711,FOODS_3,FOODS,TX_3,TX,2016-04-02,d_1891,1891,17,0.25,0.0,0.25,2.583079058082191,1.6660453,0.9390718845343567,2.0288683820171043,1.717630182363541
Test,FOODS_3_711_TX_3_validation,FOODS_3_711,FOODS_3,FOODS,TX_3,TX,2016-04-03,d_1892,1892,16,0.25,0.0,0.25,2.6696330304339844,1.7734383,0.959878578693345,1.9292722349981877,1.975550168213509
Test,FOODS_3_711_TX_3_validation,FOODS_3_711,FOODS_3,FOODS,TX_3,TX,2016-04-04,d_1893,1893,5,0.25,0.0,0.25,1.4552416052021568,1.1650208,0.777281805708947,1.6805461253766496,1.04512045488148
Test,FOODS_3_711_TX_3_validation,FOODS_3_711,FOODS_3,FOODS,TX_3,TX,2016-04-05,d_1894,1894,7,0.25,0.0,0.25,0.9745251570527655,1.2967712,0.7866887840345812,1.754014394872477,1.1807742708828708
Test,FOODS_3_711_TX_3_validation,FOODS_3_711,FOODS_3,FOODS,TX_3,TX,2016-04-06,d_1895,1895,36,0.25,0.0,0.25,0.9704722371460528,1.2529805,0.7866887840345812,1.4543228198632343,1.0152914909252122
Test,FOODS_3_711_TX_3_validation,FOODS_3_711,FOODS_3,FOODS,TX_3,TX,2016-04-07,d_1896,1896,5,0.25,0.0,0.25,0.9175947790834152,1.2233919,0.764561832570955,1.4279796684783086,1.0018348139265325
Test,FOODS_3_711_TX_3_validation,FOODS_3_711,FOODS_3,FOODS,TX_3,TX,2016-04-08,d_1897,1897,7,0.25,0.0,0.25,0.8808426873040824,1.0404526,0.76076633439317,1.2637210192860369,0.7566549480905538
Test,FOODS_3_711_TX_3_validation,FOODS_3_711,FOODS_3,FOODS,TX_3,TX,2016-04-09,d_1898,1898,2,0.25,1.0,0.2857142857142857,1.1448524569022018,1.879307,0.887368127953079,1.731191525369314,1.5355939146758253
Test,FOODS_3_711_TX_3_validation,FOODS_3_711,FOODS_3,FOODS,TX_3,TX,2016-04-10,d_1899,1899,17,0.25,0.0,0.2857142857142857,1.2970276791808937,1.3121005,0.8158649042097124,1.5755154831960638,0.9796465889522395
Test,FOODS_3_711_TX_3_validation,FOODS_3_711,FOODS_3,FOODS,TX_3,TX,2016-04-11,d_1900,1900,43,0.25,0.0,0.2857142857142857,3.791147977528476,2.5928836,0.6994611032564566,5.390606727140766,1.3419373449893095
Test,FOODS_3_711_TX_3_validation,FOODS_3_711,FOODS_3,FOODS,TX_3,TX,2016-04-12,d_1901,1901,4,0.25,0.0,0.2857142857142857,1.2836508071367403,1.1305497,0.6547629207285112,1.3732842620682473,1.0979510555901295
Test,FOODS_3_711_TX_3_validation,FOODS_3_711,FOODS_3,FOODS,TX_3,TX,2016-04-13,d_1902,1902,8,0.25,0.0,0.2142857142857142,0.8933439272344259,0.7778002,0.5963424892541536,0.9188151099196952,0.9432315490202754
Test,FOODS_3_711_TX_3_validation,FOODS_3_711,FOODS_3,FOODS,TX_3,TX,2016-04-14,d_1903,1903,4,0.25,0.0,0.2142857142857142,0.829802886224431,0.71257854,0.5828804825701468,0.8197201217220188,0.8660135724741187
Test,FOODS_3_711_TX_3_validation,FOODS_3_711,FOODS_3,FOODS,TX_3,TX,2016-04-15,d_1904,1904,3,0.25,0.0,0.2142857142857142,1.2808422059331934,1.0795578,0.5619139027707573,1.085110478753527,1.301275323655622
Test,FOODS_3_711_TX_3_validation,FOODS_3_711,FOODS_3,FOODS,TX_3,TX,2016-04-16,d_1905,1905,23,0.25,0.0,0.2142857142857142,1.5831067946981556,1.8919048,0.5942441183566242,1.497071894278686,1.574305292904151
Test,FOODS_3_711_TX_3_validation,FOODS_3_711,FOODS_3,FOODS,TX_3,TX,2016-04-17,d_1906,1906,13,0.25,0.0,0.2142857142857142,1.8586519025225925,2.263777,0.5942441183566242,1.6348077357516766,1.960420704027312
Test,FOODS_3_711_TX_3_validation,FOODS_3_711,FOODS_3,FOODS,TX_3,TX,2016-04-18,d_1907,1907,8,0.25,0.0,0.2142857142857142,1.3541337271319942,1.1278929,0.5318162152356223,1.3978718550760616,1.7814412541019282
Test,FOODS_3_711_TX_3_validation,FOODS_3_711,FOODS_3,FOODS,TX_3,TX,2016-04-19,d_1908,1908,21,0.25,0.0,0.2142857142857142,1.305488099291919,1.1267811,0.5216792233842842,1.2352772707255657,1.703826352547627
Test,FOODS_3_711_TX_3_validation,FOODS_3_711,FOODS_3,FOODS,TX_3,TX,2016-04-20,d_1909,1909,8,0.25,0.0,0.2142857142857142,1.3223468584244975,1.1331073,0.5216792233842842,1.2352772707255657,1.6662845513907385
Test,FOODS_3_711_TX_3_validation,FOODS_3_711,FOODS_3,FOODS,TX_3,TX,2016-04-21,d_1910,1910,15,0.25,0.0,0.2142857142857142,1.4251742393768787,1.1331073,0.5217666783740615,1.2352772707255657,1.6438287666533906
Test,FOODS_3_711_TX_3_validation,FOODS_3_711,FOODS_3,FOODS,TX_3,TX,2016-04-22,d_1911,1911,17,0.25,0.0,0.2142857142857142,1.2114910074634238,1.1714526,0.5293748620638209,1.2210341744478304,1.521428749633005
Test,FOODS_3_711_TX_3_validation,FOODS_3_711,FOODS_3,FOODS,TX_3,TX,2016-04-23,d_1912,1912,58,0.25,0.0,0.2142857142857142,1.7862614825533842,2.9163113,0.5942441183566242,1.6428147653612302,2.032030270897107
Test,FOODS_3_711_TX_3_validation,FOODS_3_711,FOODS_3,FOODS,TX_3,TX,2016-04-24,d_1913,1913,0,0.25,0.0,0.2142857142857142,1.8586519025225925,2.263777,0.5942441183566242,1.6348077357516766,1.960420704027312
Test,FOODS_3_714_TX_2_validation,FOODS_3_714,FOODS_3,FOODS,TX_2,TX,2016-03-28,d_1886,1886,23,1.58,21.0,18.714285714285715,18.852599795805848,21.332733,16.097498652162734,18.82555771949192,20.839049643704843
Test,FOODS_3_714_TX_2_validation,FOODS_3_714,FOODS_3,FOODS,TX_2,TX,2016-03-29,d_1887,1887,23,1.58,20.0,19.285714285714285,16.628178253009796,16.254091,15.68284489516931,17.09441340757134,17.635073499419523
Test,FOODS_3_714_TX_2_validation,FOODS_3_714,FOODS_3,FOODS,TX_2,TX,2016-03-30,d_1888,1888,16,1.58,17.0,19.464285714285715,19.33865632298566,17.501236,16.102459475863853,17.536392648922043,19.06149008208517
Test,FOODS_3_714_TX_2_validation,FOODS_3_714,FOODS_3,FOODS,TX_2,TX,2016-03-31,d_1889,1889,22,1.58,32.0,20.178571428571427,20.024857114300964,20.076881,18.167702895322066,18.61200829482209,20.674148846620337
Test,FOODS_3_714_TX_2_validation,FOODS_3_714,FOODS_3,FOODS,TX_2,TX,2016-04-01,d_1890,1890,21,1.58,37.0,21.071428571428573,21.68593237491069,21.119854,19.62824870691039,21.349109031474114,22.265701628798105
Test,FOODS_3_714_TX_2_validation,FOODS_3_714,FOODS_3,FOODS,TX_2,TX,2016-04-02,d_1891,1891,34,1.58,33.0,21.642857142857142,24.22476215695129,27.947693,24.97213144597329,25.995366023711565,29.202225997107146
Test,FOODS_3_714_TX_2_validation,FOODS_3_714,FOODS_3,FOODS,TX_2,TX,2016-04-03,d_1892,1892,42,1.58,26.0,21.964285714285715,23.158375554444127,24.553661,25.001884487861037,25.78328191295335,26.855298924772796
Test,FOODS_3_714_TX_2_validation,FOODS_3_714,FOODS_3,FOODS,TX_2,TX,2016-04-04,d_1893,1893,18,1.58,29.0,22.428571428571427,18.54555694257577,20.297846,19.68472932275626,21.486802808371788,21.66727359360066
Test,FOODS_3_714_TX_2_validation,FOODS_3_714,FOODS_3,FOODS,TX_2,TX,2016-04-05,d_1894,1894,18,1.58,10.0,22.321428571428573,16.67969768672743,16.321508,18.901314469188257,18.130303448263984,18.495522650926404
Test,FOODS_3_714_TX_2_validation,FOODS_3_714,FOODS_3,FOODS,TX_2,TX,2016-04-06,d_1895,1895,15,1.58,18.0,22.321428571428573,18.310164366820118,17.809792,19.737565017658795,19.91856132376042,20.41080005215356
Test,FOODS_3_714_TX_2_validation,FOODS_3_714,FOODS_3,FOODS,TX_2,TX,2016-04-07,d_1896,1896,23,1.58,26.0,22.642857142857142,19.3659424130922,20.109045,20.158831743890147,20.58945903809361,21.86974592186528
Test,FOODS_3_714_TX_2_validation,FOODS_3_714,FOODS_3,FOODS,TX_2,TX,2016-04-08,d_1897,1897,28,1.58,29.0,22.964285714285715,18.676400878322696,24.454174,19.99391156595108,21.253588499622147,22.190304148148957
Test,FOODS_3_714_TX_2_validation,FOODS_3_714,FOODS_3,FOODS,TX_2,TX,2016-04-09,d_1898,1898,26,1.58,33.0,23.392857142857142,24.62883564835378,25.560333,27.39990412172505,26.295215801068064,28.41449797105512
Test,FOODS_3_714_TX_2_validation,FOODS_3_714,FOODS_3,FOODS,TX_2,TX,2016-04-10,d_1899,1899,22,1.58,31.0,23.678571428571427,23.191889940134743,25.559692,26.697895186844843,25.687391755924093,27.33706300738193
Test,FOODS_3_714_TX_2_validation,FOODS_3_714,FOODS_3,FOODS,TX_2,TX,2016-04-11,d_1900,1900,25,1.58,32.0,23.607142857142858,21.57786179759294,26.427011,21.42512273532665,22.955307534558465,25.87486436780429
Test,FOODS_3_714_TX_2_validation,FOODS_3_714,FOODS_3,FOODS,TX_2,TX,2016-04-12,d_1901,1901,13,1.58,20.0,24.071428571428573,16.90450496701829,17.208168,18.519785562521378,19.143647585166327,19.28116533987477
Test,FOODS_3_714_TX_2_validation,FOODS_3_714,FOODS_3,FOODS,TX_2,TX,2016-04-13,d_1902,1902,13,1.58,15.0,23.928571428571427,16.981612069625474,17.596418,19.727064012742417,19.41921456830178,19.803058098955766
Test,FOODS_3_714_TX_2_validation,FOODS_3_714,FOODS_3,FOODS,TX_2,TX,2016-04-14,d_1903,1903,18,1.58,22.0,24.107142857142858,18.313772813050782,18.689962,19.67979883697161,18.63664542523455,20.395488692652417
Test,FOODS_3_714_TX_2_validation,FOODS_3_714,FOODS_3,FOODS,TX_2,TX,2016-04-15,d_1904,1904,29,1.58,34.0,24.714285714285715,20.537884625330317,25.822727,21.0707404184485,21.689712706113617,23.874545004552907
Test,FOODS_3_714_TX_2_validation,FOODS_3_714,FOODS_3,FOODS,TX_2,TX,2016-04-16,d_1905,1905,17,1.58,30.0,24.428571428571427,25.10944706441993,32.12503,26.804313285696647,27.994411398433133,31.70922839683976
Test,FOODS_3_714_TX_2_validation,FOODS_3_714,FOODS_3,FOODS,TX_2,TX,2016-04-17,d_1906,1906,30,1.58,31.0,24.785714285714285,24.42862551050033,25.958696,27.064569191414424,26.284477157210738,27.329924510781183
Test,FOODS_3_714_TX_2_validation,FOODS_3_714,FOODS_3,FOODS,TX_2,TX,2016-04-18,d_1907,1907,13,1.58,25.0,25.25,18.184932227558058,22.200638,19.99494544562234,20.722343718744828,22.227870842957856
Test,FOODS_3_714_TX_2_validation,FOODS_3_714,FOODS_3,FOODS,TX_2,TX,2016-04-19,d_1908,1908,21,1.58,27.0,25.714285714285715,18.10047695838368,18.165432,19.572919051337117,18.62807861799716,18.70654185722652
Test,FOODS_3_714_TX_2_validation,FOODS_3_714,FOODS_3,FOODS,TX_2,TX,2016-04-20,d_1909,1909,12,1.58,25.0,25.857142857142858,18.91106658103032,18.461796,19.392704874536943,19.96064148621165,19.43322324724215
Test,FOODS_3_714_TX_2_validation,FOODS_3_714,FOODS_3,FOODS,TX_2,TX,2016-04-21,d_1910,1910,32,1.58,24.0,25.821428571428573,19.90412383249367,19.53102,19.637660183297207,20.73594664640658,20.790684634416102
Test,FOODS_3_714_TX_2_validation,FOODS_3_714,FOODS_3,FOODS,TX_2,TX,2016-04-22,d_1911,1911,39,1.58,34.0,26.428571428571427,22.399344827986525,23.101645,20.615648786151517,23.9168298991409,22.50234490967096
Test,FOODS_3_714_TX_2_validation,FOODS_3_714,FOODS_3,FOODS,TX_2,TX,2016-04-23,d_1912,1912,20,1.58,35.0,26.642857142857142,26.928869365928183,28.241173,27.6748793911464,29.712640962477177,31.307683516487977
Test,FOODS_3_714_TX_2_validation,FOODS_3_714,FOODS_3,FOODS,TX_2,TX,2016-04-24,d_1913,1913,15,1.58,31.0,26.678571428571427,27.94531552393685,29.330538,27.62868541712455,29.613571405874183,30.683732023505637
Test,FOODS_3_714_TX_3_validation,FOODS_3_714,FOODS_3,FOODS,TX_3,TX,2016-03-28,d_1886,1886,8,1.58,25.0,20.071428571428573,19.34890988924708,20.57283,16.610725648992677,19.41636914179382,20.943342994686397
Test,FOODS_3_714_TX_3_validation,FOODS_3_714,FOODS_3,FOODS,TX_3,TX,2016-03-29,d_1887,1887,21,1.58,25.0,20.428571428571427,18.77617837081142,19.26276,18.06023378911033,18.471592438351117,20.0312608684074
Test,FOODS_3_714_TX_3_validation,FOODS_3_714,FOODS_3,FOODS,TX_3,TX,2016-03-30,d_1888,1888,24,1.58,22.0,20.607142857142858,18.54058758530598,18.327806,17.7500680240029,18.50760311343869,19.8226375019139
Test,FOODS_3_714_TX_3_validation,FOODS_3_714,FOODS_3,FOODS,TX_3,TX,2016-03-31,d_1889,1889,28,1.58,30.0,21.142857142857142,21.170229214314872,21.829203,16.69439891299212,17.998254841760385,20.66446382730434
Test,FOODS_3_714_TX_3_validation,FOODS_3_714,FOODS_3,FOODS,TX_3,TX,2016-04-01,d_1890,1890,22,1.58,18.0,21.321428571428573,17.577453331045366,18.913048,18.286363096866488,20.138101159189866,21.39830791081704
Test,FOODS_3_714_TX_3_validation,FOODS_3_714,FOODS_3,FOODS,TX_3,TX,2016-04-02,d_1891,1891,27,1.58,27.0,21.75,21.848518494034582,21.358408,23.99954466831968,24.042866505776665,24.339032592424616
Test,FOODS_3_714_TX_3_validation,FOODS_3_714,FOODS_3,FOODS,TX_3,TX,2016-04-03,d_1892,1892,29,1.58,26.0,21.892857142857142,22.04170929264877,24.52418,24.65388958281731,25.272486764115413,25.359159952425795
Test,FOODS_3_714_TX_3_validation,FOODS_3_714,FOODS_3,FOODS,TX_3,TX,2016-04-04,d_1893,1893,42,1.58,24.0,22.321428571428573,18.03190380137864,20.32197,19.74310145284298,20.358070918461447,21.37631476354384
Test,FOODS_3_714_TX_3_validation,FOODS_3_714,FOODS_3,FOODS,TX_3,TX,2016-04-05,d_1894,1894,33,1.58,19.0,22.392857142857142,19.25369616875594,17.822899,19.27876997689873,19.866272223010828,19.50885903080372
Test,FOODS_3_714_TX_3_validation,FOODS_3_714,FOODS_3,FOODS,TX_3,TX,2016-04-06,d_1895,1895,29,1.58,19.0,22.357142857142858,18.26231084017396,18.52052,17.815356331818553,19.455585549773563,19.44286097834734
Test,FOODS_3_714_TX_3_validation,FOODS_3_714,FOODS_3,FOODS,TX_3,TX,2016-04-07,d_1896,1896,24,1.58,25.0,22.035714285714285,20.73420314473471,23.617287,17.07286962300705,20.444501154331444,22.199516937443004
Test,FOODS_3_714_TX_3_validation,FOODS_3_714,FOODS_3,FOODS,TX_3,TX,2016-04-08,d_1897,1897,23,1.58,30.0,22.107142857142858,18.54813719972085,21.92722,18.71983092227329,21.34248220385136,23.2541006822147
Test,FOODS_3_714_TX_3_validation,FOODS_3_714,FOODS_3,FOODS,TX_3,TX,2016-04-09,d_1898,1898,28,1.58,38.0,23.178571428571427,21.720377371520197,22.780025,27.10784405091568,25.30158122307624,25.162761377367246
Test,FOODS_3_714_TX_3_validation,FOODS_3_714,FOODS_3,FOODS,TX_3,TX,2016-04-10,d_1899,1899,24,1.58,25.0,22.785714285714285,22.78084449673706,30.337187,26.574152996844145,26.607854053042832,29.70600448083292
Test,FOODS_3_714_TX_3_validation,FOODS_3_714,FOODS_3,FOODS,TX_3,TX,2016-04-11,d_1900,1900,11,1.58,29.0,23.357142857142858,19.833292041151758,21.295073,20.53359893344083,21.035587781059604,22.36615198630016
Test,FOODS_3_714_TX_3_validation,FOODS_3_714,FOODS_3,FOODS,TX_3,TX,2016-04-12,d_1901,1901,17,1.58,21.0,23.142857142857142,17.54540248443406,19.147991,20.14558076005528,20.68210747677328,21.366924025964767
Test,FOODS_3_714_TX_3_validation,FOODS_3_714,FOODS_3,FOODS,TX_3,TX,2016-04-13,d_1902,1902,23,1.58,29.0,23.607142857142858,18.92147464671668,19.016748,20.066817789725437,20.62657531457745,20.620823385769164
Test,FOODS_3_714_TX_3_validation,FOODS_3_714,FOODS_3,FOODS,TX_3,TX,2016-04-14,d_1903,1903,17,1.58,20.0,23.428571428571427,18.376536807159628,19.703857,19.646853901908333,20.333400189001704,20.94992636758997
Test,FOODS_3_714_TX_3_validation,FOODS_3_714,FOODS_3,FOODS,TX_3,TX,2016-04-15,d_1904,1904,29,1.58,31.0,23.5,21.808510336625464,24.355429,21.569077797115444,23.55240964651413,25.095807046573853
Test,FOODS_3_714_TX_3_validation,FOODS_3_714,FOODS_3,FOODS,TX_3,TX,2016-04-16,d_1905,1905,26,1.58,16.0,23.571428571428573,22.06797640130858,23.98411,25.53913621230522,24.411825124757865,24.514253612600925
Test,FOODS_3_714_TX_3_validation,FOODS_3_714,FOODS_3,FOODS,TX_3,TX,2016-04-17,d_1906,1906,27,1.58,30.0,24.571428571428573,21.46461683345636,22.362244,25.511026090682154,22.310953501735707,24.33758442637173
Test,FOODS_3_714_TX_3_validation,FOODS_3_714,FOODS_3,FOODS,TX_3,TX,2016-04-18,d_1907,1907,13,1.58,18.0,24.392857142857142,19.363271828414064,21.660685,17.75764454522322,20.103213100823336,20.845225679058704
Test,FOODS_3_714_TX_3_validation,FOODS_3_714,FOODS_3,FOODS,TX_3,TX,2016-04-19,d_1908,1908,19,1.58,16.0,24.392857142857142,16.748254076568983,17.07725,17.270493507443614,17.525157233981,18.583379386469137
Test,FOODS_3_714_TX_3_validation,FOODS_3_714,FOODS_3,FOODS,TX_3,TX,2016-04-20,d_1909,1909,8,1.58,20.0,24.178571428571427,20.43198827402352,19.601778,17.63828949882531,19.37955314466798,19.68825162974729
Test,FOODS_3_714_TX_3_validation,FOODS_3_714,FOODS_3,FOODS,TX_3,TX,2016-04-21,d_1910,1910,15,1.58,12.0,23.5,18.000264172045398,17.37518,16.805831193555697,16.543783930777746,18.818620826860656
Test,FOODS_3_714_TX_3_validation,FOODS_3_714,FOODS_3,FOODS,TX_3,TX,2016-04-22,d_1911,1911,17,1.58,42.0,24.607142857142858,19.86961749148365,24.787548,19.005197700939288,20.89089479108558,24.04776684886116
Test,FOODS_3_714_TX_3_validation,FOODS_3_714,FOODS_3,FOODS,TX_3,TX,2016-04-23,d_1912,1912,30,1.58,29.0,25.25,23.804109097127217,24.933043,25.702200697819173,24.776348692133155,25.77708194285784
Test,FOODS_3_714_TX_3_validation,FOODS_3_714,FOODS_3,FOODS,TX_3,TX,2016-04-24,d_1913,1913,19,1.58,6.0,24.0,20.221771133364925,22.92591,19.29816439277106,20.433705268982763,24.241935669546997
Test,FOODS_3_800_TX_3_validation,FOODS_3_800,FOODS_3,FOODS,TX_3,TX,2016-03-28,d_1886,1886,9,1.88,7.0,9.642857142857142,9.527091016106322,7.909501,7.901946388330565,8.825425960967827,9.65473202295982
Test,FOODS_3_800_TX_3_validation,FOODS_3_800,FOODS_3,FOODS,TX_3,TX,2016-03-29,d_1887,1887,7,1.88,9.0,9.607142857142858,8.393813530275406,7.5487075,7.794213624446625,8.116275277623211,8.828587663040562
Test,FOODS_3_800_TX_3_validation,FOODS_3_800,FOODS_3,FOODS,TX_3,TX,2016-03-30,d_1888,1888,15,1.88,6.0,9.571428571428571,8.452902945574136,6.966601,7.027073394465567,7.674708956459894,8.265785836779656
Test,FOODS_3_800_TX_3_validation,FOODS_3_800,FOODS_3,FOODS,TX_3,TX,2016-03-31,d_1889,1889,15,1.88,15.0,9.75,10.236762168165663,8.894761,8.076553566454738,9.0696397249462,10.080068241954432
Test,FOODS_3_800_TX_3_validation,FOODS_3_800,FOODS_3,FOODS,TX_3,TX,2016-04-01,d_1890,1890,21,1.88,13.0,9.964285714285714,9.939893007075463,11.679888,9.17175555132628,10.84908606871222,11.727477903219468
Test,FOODS_3_800_TX_3_validation,FOODS_3_800,FOODS_3,FOODS,TX_3,TX,2016-04-02,d_1891,1891,18,1.88,15.0,10.25,12.310610261877532,11.93407,11.281447635050975,12.5649395866716,13.265537797441034
Test,FOODS_3_800_TX_3_validation,FOODS_3_800,FOODS_3,FOODS,TX_3,TX,2016-04-03,d_1892,1892,15,1.88,12.0,10.464285714285714,11.503669584319722,11.517454,11.34786639825106,12.28034222956116,13.247166228997164
Test,FOODS_3_800_TX_3_validation,FOODS_3_800,FOODS_3,FOODS,TX_3,TX,2016-04-04,d_1893,1893,10,1.88,13.0,10.642857142857142,10.60555238927928,10.065884,9.84466059803226,10.225934480129489,10.605744979742209
Test,FOODS_3_800_TX_3_validation,FOODS_3_800,FOODS_3,FOODS,TX_3,TX,2016-04-05,d_1894,1894,9,1.88,10.0,10.535714285714286,10.317880414136024,10.567078,10.057993486718717,10.119678668260995,11.164271263664704
Test,FOODS_3_800_TX_3_validation,FOODS_3_800,FOODS_3,FOODS,TX_3,TX,2016-04-06,d_1895,1895,13,1.88,3.0,10.25,9.347762543809097,9.7617035,8.636566049202058,9.226626381706335,9.986595247653092
Test,FOODS_3_800_TX_3_validation,FOODS_3_800,FOODS_3,FOODS,TX_3,TX,2016-04-07,d_1896,1896,18,1.88,12.0,10.142857142857142,10.608430036561847,10.573836,9.407898959257754,10.092911599994183,10.663631971620244
Test,FOODS_3_800_TX_3_validation,FOODS_3_800,FOODS_3,FOODS,TX_3,TX,2016-04-08,d_1897,1897,16,1.88,10.0,10.142857142857142,10.665847001929784,10.8290615,9.260056705185104,10.46727258265844,10.984527361123336
Test,FOODS_3_800_TX_3_validation,FOODS_3_800,FOODS_3,FOODS,TX_3,TX,2016-04-09,d_1898,1898,14,1.88,17.0,10.285714285714286,12.769892677375145,12.650317,11.878762588628057,13.380408885053978,14.3366291413822
Test,FOODS_3_800_TX_3_validation,FOODS_3_800,FOODS_3,FOODS,TX_3,TX,2016-04-10,d_1899,1899,21,1.88,2.0,9.892857142857142,10.899131084736055,10.903903,9.71079708739234,10.924214216762667,11.643576864838504
Test,FOODS_3_800_TX_3_validation,FOODS_3_800,FOODS_3,FOODS,TX_3,TX,2016-04-11,d_1900,1900,12,1.88,9.0,9.75,8.289972293872042,9.018738,8.299274523035285,9.88725832607232,10.67405745310221
Test,FOODS_3_800_TX_3_validation,FOODS_3_800,FOODS_3,FOODS,TX_3,TX,2016-04-12,d_1901,1901,18,1.88,22.0,10.392857142857142,11.893299745230497,10.229985,9.324757803271549,10.31462134084608,11.57245679157675
Test,FOODS_3_800_TX_3_validation,FOODS_3_800,FOODS_3,FOODS,TX_3,TX,2016-04-13,d_1902,1902,14,1.88,15.0,10.75,10.525522258633584,10.358754,10.210752471153588,10.390501567049622,11.075824689753654
Test,FOODS_3_800_TX_3_validation,FOODS_3_800,FOODS_3,FOODS,TX_3,TX,2016-04-14,d_1903,1903,16,1.88,6.0,10.571428571428571,9.432970506145162,9.270408,8.73557224552864,9.133160407922126,10.610109426700502
Test,FOODS_3_800_TX_3_validation,FOODS_3_800,FOODS_3,FOODS,TX_3,TX,2016-04-15,d_1904,1904,7,1.88,15.0,10.928571428571429,12.468155462865914,11.460389,10.348909579509524,11.31883531016386,12.81724748820334
Test,FOODS_3_800_TX_3_validation,FOODS_3_800,FOODS_3,FOODS,TX_3,TX,2016-04-16,d_1905,1905,11,1.88,9.0,10.75,11.140883120308242,11.779192,11.402716655795269,12.378181631932469,13.659940795768245
Test,FOODS_3_800_TX_3_validation,FOODS_3_800,FOODS_3,FOODS,TX_3,TX,2016-04-17,d_1906,1906,17,1.88,21.0,10.964285714285714,13.618473363356625,11.351627,12.629699777979017,13.055695276588718,13.93564162083296
Test,FOODS_3_800_TX_3_validation,FOODS_3_800,FOODS_3,FOODS,TX_3,TX,2016-04-18,d_1907,1907,20,1.88,9.0,10.892857142857142,9.83049123417752,9.909444,10.183208105899514,10.28246008335428,11.14460152233773
Test,FOODS_3_800_TX_3_validation,FOODS_3_800,FOODS_3,FOODS,TX_3,TX,2016-04-19,d_1908,1908,14,1.88,14.0,11.107142857142858,12.34353645525722,10.243178,10.211809022661324,10.1624453930319,10.929757764729656
Test,FOODS_3_800_TX_3_validation,FOODS_3_800,FOODS_3,FOODS,TX_3,TX,2016-04-20,d_1909,1909,20,1.88,11.0,11.214285714285714,9.99030324730812,9.067116,9.663045592392228,9.19069390087751,9.558858564388313
Test,FOODS_3_800_TX_3_validation,FOODS_3_800,FOODS_3,FOODS,TX_3,TX,2016-04-21,d_1910,1910,23,1.88,8.0,11.357142857142858,9.58922502490028,8.705443,9.793663094718932,9.080397780657336,10.662721404430698
Test,FOODS_3_800_TX_3_validation,FOODS_3_800,FOODS_3,FOODS,TX_3,TX,2016-04-22,d_1911,1911,10,1.88,13.0,11.285714285714286,11.640353699799164,11.211529,10.177689906232622,11.11944978251702,12.409309886351762
Test,FOODS_3_800_TX_3_validation,FOODS_3_800,FOODS_3,FOODS,TX_3,TX,2016-04-23,d_1912,1912,12,1.88,17.0,11.571428571428571,13.19328688879222,11.784641,12.73761859324543,13.936139361138013,14.201666913781173
Test,FOODS_3_800_TX_3_validation,FOODS_3_800,FOODS_3,FOODS,TX_3,TX,2016-04-24,d_1913,1913,20,1.88,10.0,11.535714285714286,12.840014387266113,11.404115,11.817457407540289,12.869224712752471,13.342550185969344
Test,HOBBIES_1_048_CA_1_validation,HOBBIES_1_048,HOBBIES_1,HOBBIES,CA_1,CA,2016-03-28,d_1886,1886,3,0.48,8.0,14.357142857142858,13.775714285714283,15.40818,12.525405222306526,11.777622916394357,15.965993616327806
Test,HOBBIES_1_048_CA_1_validation,HOBBIES_1_048,HOBBIES_1,HOBBIES,CA_1,CA,2016-03-29,d_1887,1887,10,0.48,37.0,15.678571428571429,13.190704403059089,15.191304,12.27408818575416,12.30344494853626,12.96756976636645
Test,HOBBIES_1_048_CA_1_validation,HOBBIES_1_048,HOBBIES_1,HOBBIES,CA_1,CA,2016-03-30,d_1888,1888,16,0.48,18.0,16.107142857142858,14.887278448399144,14.137413,12.374224312047597,12.00892459989596,13.575633542073886
Test,HOBBIES_1_048_CA_1_validation,HOBBIES_1_048,HOBBIES_1,HOBBIES,CA_1,CA,2016-03-31,d_1889,1889,31,0.48,9.0,16.107142857142858,14.019140924040112,13.2857,12.538756381964342,12.007846730538184,12.831006507686048
Test,HOBBIES_1_048_CA_1_validation,HOBBIES_1_048,HOBBIES_1,HOBBIES,CA_1,CA,2016-04-01,d_1890,1890,22,0.48,11.0,15.535714285714286,13.411069217500136,15.844624,13.951712755421651,13.46980850176271,15.608292777299091
Test,HOBBIES_1_048_CA_1_validation,HOBBIES_1_048,HOBBIES_1,HOBBIES,CA_1,CA,2016-04-02,d_1891,1891,26,0.48,7.0,15.035714285714286,16.262848367603397,16.874321,15.43923094142954,14.13482625505626,15.27442534026197
Test,HOBBIES_1_048_CA_1_validation,HOBBIES_1_048,HOBBIES_1,HOBBIES,CA_1,CA,2016-04-03,d_1892,1892,54,0.48,62.0,16.285714285714285,20.67625,27.986166,18.648277273546093,22.931873624376003,27.27664832074811
Test,HOBBIES_1_048_CA_1_validation,HOBBIES_1_048,HOBBIES_1,HOBBIES,CA_1,CA,2016-04-04,d_1893,1893,7,0.48,15.0,16.642857142857142,15.308660377716084,14.564988,13.412476611713362,13.488546465440828,15.884091583748924
